ABloss,Bobloss,Eveloss
9.278855,9.038759017013945,9.013639
9.180752,8.966076441807672,8.933361
9.060039,8.862110083689913,8.930603
8.977237,8.80027578730369,8.979649
8.821468,8.66125000739703,9.0262985
8.728044,8.590070082922466,9.033079
8.628031,8.506893155863509,8.996382
8.683948,8.571029627462849,8.971822
8.652383,8.543878470547497,8.922993
8.608468,8.497937765088864,9.017317
8.63788,8.527243679913227,8.966459
8.609617,8.500628683075774,9.034161
8.599778,8.495297802379355,9.080072
8.583595,8.486675471009221,9.041773
8.640951,8.54104955936782,9.158102
8.652012,8.555610760231502,9.142731
8.539216,8.444049441430252,9.133633
8.533022,8.434126555279363,9.176376
8.450083,8.35200517839985,9.155119
8.517105,8.42591965768952,9.077816
8.500038,8.406628877623007,9.125994
8.35743,8.267183136660606,9.299658
8.412248,8.323637562862132,9.20891
8.438551,8.349526244855952,9.245918
8.5165,8.429870240041055,9.238728
8.403534,8.317505933868233,9.170654
8.371969,8.281263893819414,9.150608
8.295195,8.204902071272954,9.119903
8.441689,8.358306434645783,9.315653
8.373055,8.28639976971317,9.221731
8.431038,8.3478437117883,9.167917
8.426203,8.341169327963144,9.244307
8.325836,8.23870329593774,9.231971
8.495446,8.412190302740782,9.194889
8.372736,8.285057329048868,9.183411
8.427962,8.341637461737264,9.186675
8.350256,8.263978879956994,9.12572
8.297492,8.210477687767707,9.188415
8.416426,8.330177162541077,9.071936
8.349692,8.266914997133426,9.153582
8.352352,8.266075882129371,9.210158
8.263186,8.177650605910458,9.164791
8.32054,8.231845206290018,9.142249
8.341446,8.257034877839033,9.195305
8.353064,8.26532415341353,9.1217165
8.1881895,8.099950853385963,9.082191
8.346175,8.26004987716442,9.155022
8.426017,8.342879849777091,9.059511
8.229632,8.143106921634171,9.237279
8.250585,8.166048194281757,9.193689
8.474916,8.393541096127592,9.241104
8.348169,8.267110125627369,9.12995
8.418771,8.333468510885723,9.166101
8.366983,8.286422511155251,9.203869
8.428418,8.348998348636087,9.227644
8.418471,8.33725840219995,9.266905
8.431906,8.350493287085555,9.28113
8.38583,8.304153324803337,9.238876
8.301155,8.21748148696497,9.174639
8.351895,8.269261961395387,9.253103
8.292807,8.209853298205417,9.201971
8.305123,8.222594787424896,9.219379
8.323276,8.242200978391338,9.155956
8.332588,8.248347401095089,9.291191
8.313188,8.23203147208551,9.155315
8.3006935,8.215873106091749,9.17939
8.291535,8.210403553850483,9.227399
8.204115,8.118764962360729,9.250685
8.272208,8.18860608554678,9.197253
8.227529,8.144912858260795,9.221573
8.236036,8.151953860884532,9.212128
8.301628,8.219309842737857,9.180882
8.277059,8.194491511094384,9.177673
8.300312,8.217702852387447,9.170211
8.264206,8.183403100993019,9.214626
8.282874,8.20226218260359,9.211875
8.444409,8.366738865268417,9.253845
8.298519,8.217187878733966,9.25141
8.23939,8.15639229962835,9.225687
8.2416525,8.160545320715755,9.244739
8.263795,8.181885801895987,9.102694
8.278293,8.199196704663336,9.275307
8.340844,8.260766232269816,9.176883
8.296787,8.214931333379354,9.249933
8.321045,8.241601745365188,9.237742
8.317682,8.235646829707548,9.238047
