ABloss,Bobloss,Eveloss
8.28949,8.165710864268476,8.74388
8.305,8.187004549225094,8.727118
8.319219,8.205233261018293,8.745893
8.322044,8.212954053393332,8.750327
8.265627,8.157434086111607,8.750169
8.194974,8.086888568650465,8.693331
8.22596,8.119069074688014,8.681128
8.272722,8.168237151781796,8.721613
8.138446,8.032274058117764,8.71332
8.194378,8.092791880393634,8.697096
8.141935,8.04266797483433,8.743893
8.152285,8.054336765490007,8.78256
8.205554,8.110512674698839,8.735897
8.186042,8.091057008743519,8.797012
8.188613,8.093290414544754,8.784706
8.101742,8.004402223043144,8.757058
8.1441145,8.048097362887347,8.755275
8.142035,8.045557687029941,8.800649
8.226355,8.132718149805441,8.747232
8.20048,8.105672554665944,8.786519
8.158524,8.062740302295424,8.756626
8.16469,8.070129245897988,8.735686
8.126976,8.031509722291958,8.770115
8.159639,8.065712355426513,8.766298
8.119712,8.025678232195787,8.780613
8.161027,8.06874129085918,8.699514
8.179394,8.08722057560226,8.731043
8.130475,8.0378595184593,8.788981
8.187549,8.09602194384206,8.782228
8.119015,8.026226408837829,8.679561
8.193071,8.101670254807686,8.742344
8.1784725,8.086453898315085,8.772989
8.090091,7.995839762646938,8.720774
8.070734,7.976382810418727,8.7166
8.086957,7.993359045532998,8.737994
8.083392,7.98989201078075,8.797857
8.145471,8.053231361234793,8.815432
8.134095,8.041709209122928,8.785658
8.066135,7.9726422946259845,8.7414465
8.131611,8.039382131391903,8.802151
8.075904,7.982421375141712,8.733788
8.228764,8.139112178236246,8.759341
8.16401,8.073291429143865,8.821516
8.17659,8.085627982305596,8.732293
8.120109,8.028334746108158,8.775757
8.125143,8.032931120949797,8.773992
8.075683,7.983318188576959,8.799914
8.135883,8.044077771366574,8.728509
8.138566,8.047105077304877,8.838053
8.145588,8.054416431550635,8.7413025
8.1404705,8.049451696599135,8.726357
8.089842,7.997218585893279,8.7737465
8.166716,8.076409859786509,8.76152
8.061519,7.968356789962854,8.819684
8.061541,7.9691028503584675,8.808917
8.132004,8.04072471614927,8.778341
8.101238,8.009585910942405,8.731778
8.082965,7.990664244920481,8.789667
8.14915,8.058902889868477,8.766375
8.0972595,8.006132557668025,8.884886
8.103352,8.012279050395591,8.80545
8.106905,8.015137964452151,8.789688
8.054446,7.962304975982988,8.662018
8.134748,8.044507524260553,8.842077
8.211048,8.122320191207109,8.799895
8.196652,8.107245954801328,8.815887
8.119461,8.028554554039147,8.760412
8.140968,8.050845039746491,8.757008
8.125346,8.034798454493284,8.811652
8.063157,7.971253013645764,8.692942
8.154816,8.06491098063998,8.841198
8.147842,8.058068295387784,8.740871
8.106181,8.014890619757352,8.822277
8.066191,7.974253719556145,8.817816
8.083466,7.991813291300787,8.769171
8.14285,8.052623308409238,8.85787
8.087801,7.996347060950939,8.745318
8.065077,7.972715828887885,8.855278
8.124936,8.034574382472783,8.729664
8.0897875,7.998460660077399,8.796705
8.032693,7.939698379137553,8.749438
8.033776,7.941039427125361,8.78784
8.040946,7.948519224504707,8.873533
8.117597,8.027281949936878,8.8792515
8.139354,8.049316360062221,8.746843
8.019299,7.926538494240958,8.860238
8.097661,8.00691402022494,8.811163
8.076004,7.984833442256786,8.749858
8.120514,8.0307262049173,8.811228
8.110261,8.01967295180657,8.841209
8.0701685,7.978963067464065,8.8387165
8.111192,8.020592105167452,8.79875
8.1011915,8.010328992968425,8.850935
8.075049,7.984081510134274,8.828962
8.060759,7.969299936317839,8.803157
8.156086,8.066740464768372,8.836167
8.110634,8.020768181595486,8.773814
8.169338,8.080649351963075,8.77835
8.149244,8.059714652132243,8.804973
8.128831,8.039082647534087,8.809093
8.208546,8.120231564273126,8.79101
8.155936,8.067013921128819,8.813351
8.038411,7.946669188851956,8.822838
8.103612,8.013132286723703,8.814227
8.152095,8.063271708786488,8.821464
8.162242,8.073693669051863,8.856894
8.034819,7.943471716571366,8.838823
8.15063,8.061399549245834,8.851412
8.104768,8.014584399061278,8.771367
8.165964,8.077466264978284,8.81481
8.149676,8.060953745211009,8.778243
8.116728,8.026711670070654,8.782514
8.097591,8.007495710306102,8.859146
8.112253,8.023159547883552,8.805838
8.065423,7.974904772738228,8.798368
8.115823,8.026091659936355,8.799788
8.096836,8.006787009362597,8.8194275
8.10489,8.015019759593997,8.750508
8.055799,7.964756672765361,8.846484
