ABloss,Bobloss,Eveloss
9.483106,9.36150035384344,10.7276325
9.406793,9.292352052114438,10.669999
9.350956,9.247550885134842,10.664305
9.344085,9.251255887676962,10.747301
9.197039,9.113910616841167,10.634362
9.259082,9.18508860838483,10.701572
9.1064625,9.039769583876478,10.73047
9.192188,9.135943087429041,10.687477
9.196741,9.149798451020615,10.71227
9.132021,9.08892233791994,10.780483
9.168893,9.126594185392605,10.725636
9.083802,9.05012408728362,10.720522
9.025099,8.992201727844076,10.772591
9.06971,9.038866285147378,10.740431
9.066012,9.040926880261395,10.831742
9.042928,9.014382398367161,10.687201
9.0377655,9.011368793289876,10.736141
9.110686,9.088656735955738,10.681713
9.125768,9.10550907070865,10.740067
9.01419,8.987783482327359,10.706923
9.121257,9.102538959006779,10.734954
8.979472,8.953555852844147,10.750728
9.008983,8.987635296973167,10.697563
9.041545,9.023226252174936,10.778492
9.101668,9.081935598835116,10.716158
9.078896,9.059067342081107,10.796925
9.088192,9.06864423022489,10.748733
9.02777,9.004460346943233,10.805996
9.085484,9.06361523855594,10.720437
9.064294,9.043768073548563,10.72673
9.042089,9.021408616245026,10.840588
9.062277,9.040507652389351,10.756853
9.122397,9.103068813768914,10.8003645
9.080493,9.057079648046056,10.894734
8.978813,8.953858772467356,10.815662
9.049805,9.025458964024438,10.762966
9.026135,9.002507763419999,10.799102
9.094206,9.071512552181957,10.874478
9.020679,8.997516205068678,10.87417
9.022489,8.996339418401476,10.804617
9.043678,9.021443066652864,10.854157
9.033926,9.01201035376289,10.804983
9.10959,9.089957888441859,10.877724
9.068588,9.04813843537704,10.839303
8.994045,8.97236084510223,10.868456
8.996531,8.970925180939957,10.827942
9.0742,9.053074766037753,10.881641
9.014821,8.99020513042342,10.821957
9.050855,9.02616240241332,10.895383
9.071926,9.048973528610077,10.755452
9.03072,9.005537516233744,10.878552
9.123416,9.102588832203764,10.852854
9.066526,9.044396939949365,10.888914
9.108063,9.086922907386906,10.761786
9.068187,9.04966059786966,10.902607
9.083072,9.061739967000904,10.87257
9.023126,9.000764377997257,10.811282
9.040512,9.018659407331143,10.835794
9.036564,9.014076967490837,10.882494
9.034938,9.010698678379413,10.88998
9.064323,9.04396868639742,10.832584
9.042397,9.02053077405435,10.892056
9.059682,9.036707346414914,10.875471
9.075214,9.056405935087241,10.885971
9.005781,8.985031240823446,10.895773
9.03241,9.011548618756933,10.835699
9.032472,9.010218572191661,10.884944
