ABloss,Bobloss,Eveloss
9.368164,9.24773162949298,9.697689
9.315621,9.203044137385275,9.715402
9.304098,9.203760027353253,9.696416
9.14664,9.052613275524761,9.698561
9.235566,9.152681556563559,9.668703
9.214328,9.13897164109429,9.695399
9.196431,9.126373995660936,9.675659
9.16931,9.103348148986697,9.736679
9.079575,9.021057625334443,9.761433
8.990393,8.931945723448214,9.701879
9.063463,9.010304849162432,9.707943
9.101508,9.051129488939686,9.767522
9.106994,9.057749379625811,9.708479
9.05994,9.009611356238436,9.754463
9.095064,9.04555884542476,9.819897
9.00746,8.952973212215252,9.7085
9.090836,9.040485723609372,9.741211
9.057388,9.004841484129429,9.778557
8.990424,8.934726504575728,9.763666
9.0563,9.00048501071121,9.827845
9.095251,9.040758802688547,9.798161
9.064672,9.005734985627766,9.871486
9.040128,8.979056055990181,9.76437
9.028038,8.968953630620879,9.922707
9.046036,8.98311494297481,9.809926
8.991973,8.928166211815551,9.788429
9.062983,9.002400418178047,9.832421
9.113855,9.052621715036887,9.7332735
9.110992,9.047719881204623,9.806144
9.131654,9.070918969311087,9.850128
9.001486,8.935718487881656,9.866137
9.046367,8.9797641833845,9.837118
9.091269,9.02720043791591,9.903895
8.995071,8.926012098523124,10.025381
9.015767,8.947882418886625,9.896537
9.05598,8.989936195879377,9.938541
9.057089,8.987396983762405,9.885744
9.049799,8.984164325320828,9.97757
9.002711,8.93050499556453,9.982056
9.140982,9.074367518104346,9.898802
9.036075,8.964073674487215,9.853018
9.054967,8.984435489101866,9.977079
9.029039,8.956934921776078,9.995876
9.083892,9.012846690835431,9.877523
8.992432,8.918639505714443,10.026871
9.004366,8.933530384940761,9.909073
9.0683565,8.995929727563635,10.023923
9.090186,9.017449632752687,9.977675
8.957196,8.882037050789222,9.980957
9.020248,8.944224041387704,10.0375
8.97598,8.897381521395541,9.941117
9.081963,9.005563475324639,10.023315
8.999137,8.923165409459866,10.006487
9.008495,8.931183746749802,9.990863
9.014462,8.935533976282127,9.953691
8.993281,8.915095467852163,10.073686
9.055838,8.976727665601564,9.9387865
9.041521,8.962641620310023,9.947771
9.039719,8.959880716067605,10.013017
