ABloss,Bobloss,Eveloss
9.299544,9.18379685455667,9.735151
9.256706,9.158631298757557,9.734435
9.271665,9.184209613961034,9.723202
9.121752,9.040920627902128,9.714292
9.227569,9.154754785854102,9.687318
9.2118,9.143565284254562,9.721574
9.199138,9.135490699072502,9.692083
9.181385,9.11872423875944,9.759827
9.105389,9.04368138675844,9.786999
9.005522,8.943865441717207,9.72123
9.074863,9.0180027800213,9.720301
9.119827,9.066592098546346,9.788865
9.113186,9.063652375746251,9.725245
9.068884,9.017666172402512,9.763052
9.101901,9.05324234707015,9.824841
9.01324,8.958478413588768,9.703686
9.103141,9.052007941096756,9.733544
9.061621,9.009523180745807,9.763672
8.992867,8.937541982491634,9.752146
9.064587,9.010270495533144,9.831671
9.097786,9.043614162963683,9.78805
9.06293,9.006281049256879,9.854193
9.030861,8.972120329504833,9.752006
9.035025,8.975009904043484,9.903824
9.037996,8.97488190330166,9.784529
8.984976,8.91976144936468,9.764968
9.065405,9.002435254598304,9.792117
9.112031,9.049429830396548,9.69496
9.109859,9.046619510910075,9.754087
9.1274,9.064837967278436,9.814262
9.005899,8.936222740781627,9.828198
9.044008,8.977137073042936,9.785927
9.104313,9.03601134375536,9.826757
8.997787,8.923835776579967,9.950565
9.02373,8.95174542857733,9.82554
9.059816,8.989750141909878,9.834225
9.060284,8.988993739908828,9.802046
9.054093,8.983372551056423,9.889915
9.003532,8.929340711695009,9.888744
9.145566,9.074640225319722,9.808949
9.039885,8.965175105292083,9.749911
9.05705,8.984101710774535,9.875583
9.02558,8.951690272228527,9.894458
9.0771475,9.004039495119027,9.765827
9.006146,8.930123459514498,9.913781
9.01255,8.93845198107218,9.788763
9.073505,8.997983110436637,9.89167
9.104609,9.028017577349342,9.840334
8.964152,8.886329783492588,9.837065
9.019143,8.944563503244094,9.91311
8.978363,8.90022300399973,9.810137
9.08299,9.006789884929146,9.87861
8.995121,8.917279082084342,9.863681
9.018146,8.93902156734839,9.837183
9.017704,8.939673748831929,9.793022
8.996834,8.917445887179513,9.91871
9.06669,8.988003764833723,9.775001
9.049082,8.970254951256459,9.807905
9.041037,8.961939197732136,9.860167
9.039535,8.961756951508244,9.877383
9.046577,8.967902935542432,9.827287
9.025071,8.945043238312273,9.8241825
9.005459,8.924936363273964,9.811596
9.044908,8.964331733295694,9.840569
9.058513,8.980030386741939,9.91964
9.017835,8.936360638355836,9.863227
9.017205,8.93769179224702,9.8677435
8.9878,8.907527568417468,9.790275
8.991728,8.910197497977476,9.913273
8.97918,8.899824220121705,9.854621
8.992476,8.909922649784546,9.850063
9.033963,8.952001840707712,9.9301
8.973279,8.891272723109328,9.885085
9.044714,8.958927661380066,9.850724
9.006034,8.921875901985914,9.9268055
9.052313,8.970073206749346,9.794025
8.981131,8.897892129141837,9.828447
8.98332,8.898758289803352,9.862419
9.062296,8.979598876321688,9.860483
8.9693775,8.881947157738198,9.774941
9.091935,9.009302889695391,9.921296
8.972538,8.88717583260898,9.884982
9.110363,9.028943882756202,9.869299
9.018376,8.932290948594787,9.884963
8.988916,8.904195652542903,9.81539
9.068438,8.985715282482229,9.811955
9.095985,9.013054886733048,9.89528
8.900863,8.814537211321294,9.8740835
9.05788,8.972990124386602,9.82603
9.078287,8.9941979713871,9.782099
8.895421,8.809894804244063,9.833135
9.011066,8.925824014303673,9.854669
9.018494,8.932173649880237,9.815465
9.020745,8.936005450485807,9.871217
8.909306,8.820650181433718,9.920455
9.017247,8.928922393625335,9.876776
9.010492,8.922557103613924,9.80884
9.024362,8.93660434066052,9.815992
9.029423,8.94267203066764,9.948715
9.024295,8.937537114069396,9.791379
9.00618,8.918655633360945,9.814002
8.970291,8.882915732949705,9.793063
8.9201975,8.830991254088335,9.881679
8.973514,8.883668224826188,9.859428
9.050156,8.962951152618707,9.934493
8.964746,8.873978679467525,9.773882
8.975988,8.886010187179116,9.83984
8.949919,8.859581679471635,9.95327
8.95278,8.860927821403104,9.880171
9.03057,8.939072777251049,9.830248
9.057661,8.9670584745306,9.8030205
8.96499,8.871347346908545,9.840077
9.042749,8.953363201780512,9.814714
8.917133,8.824533671739378,9.83922
8.998819,8.908149463656757,9.924746
9.003171,8.912436908875991,9.838367
8.980699,8.889915287794013,9.897848
9.019536,8.930984547960438,9.901576
8.975446,8.886106195759828,9.853491
9.02647,8.93738758773543,9.797567
8.956307,8.867518726436954,9.9206085
8.981403,8.892903259988607,9.81521
8.887394,8.79603550686235,9.791978
8.982332,8.8930104839549,9.878503
9.0287,8.941119930041687,9.91239
9.0033245,8.91383490282377,9.896087
8.946084,8.855474493100441,9.806817
9.057965,8.96867435688286,9.886939
9.0582695,8.968762154591136,9.84087
9.003417,8.91467110879187,9.807962
9.002086,8.911273350639801,9.858638
8.901181,8.809770923906138,9.874527
9.02509,8.936197718039953,9.846933
8.972068,8.882244013549228,9.882484
8.892366,8.79922320796842,9.901354
8.979092,8.889192202893485,9.934139
8.955824,8.86517080604764,9.816194
9.01909,8.928964541526511,9.907684
8.983828,8.892061559317101,9.91807
8.949965,8.856046234457088,9.936636
9.042396,8.94943560410424,9.851838
8.961987,8.870552611504017,9.852437
8.96029,8.8653422116435,9.883442
9.033728,8.942008649132081,9.816307
8.991513,8.900095132478912,9.831448
8.95751,8.866791112481483,9.866316
8.98134,8.890157930386652,9.795483
8.942728,8.850761354701326,9.856025
9.050081,8.96264764463662,9.807154
8.972225,8.883364083511488,9.776283
8.956876,8.86706769137111,9.833549
8.953236,8.861598512257583,9.815628
8.942968,8.851269587940935,9.7830925
8.8694105,8.775794164576967,9.919079
8.958244,8.86318835489718,9.899822
8.988454,8.89794453270068,9.777039
8.952361,8.859884628992793,9.803614
8.914336,8.820244278525934,9.886777
8.919493,8.826487590093166,9.836546
9.034697,8.94330296971436,9.815169
8.997379,8.904481772100551,9.857711
9.005256,8.911838085623458,9.819117
8.91134,8.81722174049355,9.871333
8.97629,8.88397668957311,9.85839
8.970522,8.877346897331465,9.866861
8.918574,8.823158561451628,9.814894
8.91773,8.82717732922174,9.824886
8.875854,8.783349185683099,9.782457
8.925209,8.83206609566696,9.836494
8.913387,8.821162073407322,9.933128
8.957158,8.865308799381769,9.835567
8.905994,8.8122368201813,9.7768345
8.937202,8.844864822591521,9.822058
8.954759,8.859041035674245,9.857128
8.922032,8.830673385577809,9.948963
8.946678,8.853110048420993,9.736314
8.933973,8.840960458286904,9.74734
8.990129,8.897932977648452,9.816489
8.969611,8.877329601606887,9.79682
8.941713,8.85059302586264,9.859568
8.919858,8.825924587502545,9.824989
8.938117,8.846628525926333,9.841877
8.961914,8.870676541235298,9.836929
8.87402,8.780860618521858,9.848415
8.930577,8.837803631987688,9.826994
8.906007,8.813593419900696,9.863475
8.947181,8.856294849355304,9.881106
8.928191,8.834634413343988,9.876293
8.947815,8.855461941333488,9.88045
8.976509,8.886222810684039,9.804947
8.963263,8.874479539260003,9.914606
8.923177,8.831761088854233,9.845293
8.925324,8.835132328726884,9.806392
9.022527,8.933639791062367,9.873447
9.001421,8.914734625024721,9.826045
8.965008,8.877004110187825,9.838789
8.979937,8.892392647253084,9.823195
8.960306,8.872849876992404,9.793877
8.941754,8.850662616048275,9.829563
8.937094,8.848630258281316,9.823523
8.936732,8.847845936692984,9.793517
8.948561,8.858224947171818,9.89707
8.922137,8.830197080304579,9.889619
8.901235,8.8129368232164,9.889936
8.967156,8.877821486543066,9.918795
8.978767,8.88921047391237,9.724201
8.888114,8.797086047041896,9.910417
8.960781,8.86938527179882,9.881067
8.877618,8.78449329088575,9.847978
8.902714,8.812164389993995,9.825687
8.906126,8.813238328921475,9.841937
8.920597,8.830291094524519,9.834251
8.905208,8.814507325911629,9.888107
8.907178,8.816049104689487,9.825316
8.847528,8.755740067023517,9.82227
8.874402,8.783832110664141,9.758172
8.905014,8.812445710579464,9.778688
8.856134,8.764215605034094,9.818752
8.924876,8.832716221688315,9.789626
8.899307,8.807294306511592,9.765841
8.903149,8.807816750968675,9.924028
8.916589,8.82166665742573,9.917461
8.87766,8.783393094948094,9.866297
8.974506,8.88164062265839,9.836956
8.8984375,8.803536027237508,9.809923
8.876657,8.784550551757482,9.80718
8.942942,8.848926945423177,9.906
8.89271,8.799159160549088,9.874342
8.8588295,8.766665669025056,9.937039
8.928876,8.840783826042232,9.897661
8.9140005,8.823613184836827,9.905218
8.946301,8.857364114240877,9.877011
8.882559,8.79008242238446,9.783408
8.88797,8.799069798451715,9.827504
8.84743,8.753498851188592,9.755081
8.854428,8.761323275111083,9.848099
8.913187,8.82219426762978,9.7416
8.932224,8.8438000636774,9.859346
8.838096,8.743188533333264,9.841411
8.890718,8.797505169674489,9.742969
8.958863,8.868898688615964,9.854683
8.86408,8.772408277794186,9.864855
8.858095,8.7674808116031,9.869936
8.852695,8.760573900936704,9.845222
8.936242,8.845273893160213,9.805606
8.851588,8.759508570190519,9.902043
8.947453,8.855805214627512,9.920183
8.913426,8.821895795375374,9.869984
8.90153,8.811813657138762,9.746123
8.888001,8.795894010524664,9.865978
8.909365,8.820814733127397,9.839489
8.904442,8.814717455833618,9.817369
8.942554,8.853918826606655,9.926881
8.862636,8.7739183095816,9.838186
8.876649,8.78847891414937,9.88776
8.915962,8.828127982560545,9.898577
8.922183,8.834052138562713,9.864715
8.923829,8.836375300539657,9.886567
8.843474,8.752212229085021,9.8255005
8.91243,8.824282187369786,9.784069
8.885045,8.794099149227675,9.882005
8.837547,8.748342602380685,9.811359
8.86559,8.776989786320232,9.842605
8.854587,8.763438362827792,9.930395
8.898128,8.80731603150655,9.887299
8.922519,8.832289904489048,9.859602
8.914957,8.828189370122606,9.848631
8.866759,8.777984562230163,9.890684
8.8275175,8.737486007257498,9.853163
8.866619,8.778172724647447,9.84547
8.883318,8.794856650688287,9.813671
8.91273,8.826851481172655,9.755415
8.892063,8.804081130639783,9.909391
8.779978,8.690339117610295,9.80452
8.880934,8.792218862500574,9.804002
8.851155,8.763520141365007,9.871471
8.868895,8.78200125195352,9.809171
8.856849,8.766041454293632,9.793919
8.936126,8.848762912176817,9.836466
8.821636,8.730618774325455,9.911004
8.82048,8.72728213109076,9.821165
8.843289,8.750250068925586,9.870157
8.86451,8.77607017110235,9.778866
8.911139,8.82156281652195,9.829564
8.81587,8.723743795383989,9.92745
8.884546,8.793991866953936,9.852116
8.87755,8.788792396629496,9.870863
8.850437,8.760589231836743,9.813019
8.902047,8.81535420121093,9.820486
8.943587,8.857303451979533,9.865213
8.886815,8.79828559773575,9.913438
8.853485,8.766293105203658,9.889386
8.847817,8.759770111646503,9.770674
8.829024,8.740115720013689,9.855913
