ABloss,Bobloss,Eveloss
4.2386017,4.118565183016472,4.5006275
4.284533,4.185106626013294,4.5502844
4.3356404,4.246048409491777,4.601552
4.1429596,4.044625011156313,4.599881
4.2529,4.15822676429525,4.6433115
4.1897697,4.094087079865858,4.5065017
4.217481,4.1261701312614605,4.5860996
4.168343,4.077589204302058,4.555543
4.0576863,3.9636818893486634,4.6369963
4.2170367,4.13136657839641,4.5309777
4.186639,4.100794183905236,4.5626516
4.1876864,4.102242822176777,4.588998
4.038192,3.9439499526051804,4.5244355
4.359634,4.281886134413071,4.525908
4.148352,4.061986561748199,4.485634
4.277531,4.19684263470117,4.530804
4.1974916,4.114509676583111,4.6476817
4.1844363,4.101238942705095,4.6544104
4.178149,4.093329602503218,4.5851083
4.1933446,4.108988914638758,4.5587263
4.245013,4.163986289291643,4.632879
4.155613,4.0704206904629245,4.631073
4.149792,4.064706898410805,4.536021
4.042659,3.952841583522968,4.5492187
4.2174187,4.136249881586991,4.648231
4.123591,4.038550492725335,4.5063524
4.161051,4.077042423072271,4.652026
4.0863123,4.000522568123415,4.5554667
4.1735735,4.091750482097268,4.509901
4.1544247,4.071792415576056,4.5917516
4.2126846,4.131802228745073,4.5692463
4.0494313,3.9625429848674685,4.6084538
4.2493587,4.17017594142817,4.6653037
4.193054,4.113153396174312,4.622615
4.1718907,4.09036146919243,4.7200456
4.1278753,4.045967180165462,4.674775
4.136963,4.0544664796907455,4.7853184
4.1988564,4.120235504582524,4.6021757
4.064968,3.9808805903885514,4.7412076
4.1609306,4.080190362292342,4.600003
4.112146,4.030025535146706,4.5891433
4.1679735,4.089385212166235,4.563845
4.161781,4.080870776437223,4.625068
4.04391,3.960454483050853,4.625015
4.1206393,4.040166093269363,4.6939983
4.1008277,4.020090801059268,4.5786295
4.149453,4.070002278313041,4.613087
4.213636,4.137257350492291,4.6619196
4.1632543,4.085265633650124,4.669864
4.0743017,3.992423443472944,4.724885
4.197328,4.120273777865805,4.7281923
4.085452,4.00417317787651,4.5945163
4.1202397,4.040039862273261,4.767507
4.1612716,4.083890346228145,4.6946316
4.192324,4.11658526014071,4.6388855
4.1113386,4.0321676942985505,4.7412252
4.147766,4.068585383356549,4.679721
4.1839166,4.106970881228335,4.7673182
4.1771636,4.101256503374316,4.661745
4.268089,4.192698876722716,4.682664
4.096009,4.0166561405640095,4.6983747
