ABloss,Bobloss,Eveloss
4.343023,4.205121694656555,4.0425153
4.2553897,4.12322284351103,4.078322
4.270678,4.144397829542868,4.046976
4.38401,4.264801965968218,4.1305017
4.328481,4.203400029917248,4.107846
4.240255,4.1111882398836315,3.9515958
4.224566,4.096309181652032,4.136677
4.221366,4.1014677142957225,4.054189
4.198101,4.082814512192272,4.132668
4.2241106,4.118087623268366,4.0360155
4.1866226,4.079426540993154,4.1362724
4.2285886,4.11940516543109,4.1019135
4.2571607,4.147587442130316,4.022451
4.197935,4.085915511997882,4.075566
4.201941,4.090661161055323,4.041747
4.2065043,4.0981919404584914,4.1292515
4.212235,4.1053437985247,4.0173316
4.1660976,4.056319282506593,4.0905476
4.2032866,4.095179827825632,4.112829
4.1490335,4.038322604028508,4.009457
4.249613,4.14472990646027,4.0920687
4.1399755,4.027942844608333,4.0781727
4.2493114,4.144173804495949,4.058823
4.273936,4.17112789984094,4.104701
4.1721826,4.063794604502618,4.082533
4.188249,4.080015092855319,4.010682
4.2023606,4.095079286780674,4.079417
4.178517,4.069342140574008,4.068721
4.192171,4.08423525019316,4.1452866
4.2174993,4.110978011623956,4.074921
4.232232,4.127657177392393,4.130827
4.09245,3.97991723701125,3.9730306
4.2259316,4.12124041543575,4.0703835
4.2000904,4.094123833754566,4.0887456
4.197951,4.091236514679622,4.119617
4.2132106,4.107289251114707,4.0664215
4.1274223,4.016764358850196,3.993273
4.163052,4.054127751500346,4.13186
4.198045,4.0918924556463026,4.0919375
4.0850763,3.972627778246533,4.095614
4.179237,4.072349922556896,4.0864563
4.175161,4.067849011567887,4.0744653
4.239109,4.135484533617273,4.068825
4.202665,4.096820294333156,3.9882288
4.214792,4.109560959273949,4.056421
4.1853623,4.07840593426954,4.0564737
4.168312,4.060952064057346,4.039491
4.2221923,4.118008396180812,4.066911
4.1806073,4.073897312919144,4.0581064
4.150028,4.041530601098202,4.124398
4.1889853,4.0823367815464735,4.04487
4.1456175,4.03681328316452,4.075827
4.1677256,4.059952005569357,4.1461544
4.2163024,4.111697812157217,4.137327
4.137031,4.028215499885846,4.120104
4.203068,4.09760272607673,4.133194
4.1580753,4.050277359900065,4.0780888
4.1362357,4.026810691750143,4.1124434
4.2283792,4.124385912960861,3.9951444
4.2213144,4.11742394848261,4.100359
4.1764164,4.069669988297392,4.1133103
4.2102947,4.105486853746697,4.160735
4.2478123,4.144593698903918,4.0158167
4.191418,4.085544298810419,4.048225
4.210225,4.10587175632827,4.067562
4.152418,4.0443923567654565,4.075427
4.1876903,4.08154069801094,4.0039186
4.1921453,4.086392363242339,4.0885086
4.1832633,4.076920682215132,4.065792
4.1989326,4.093836328480393,4.1110497
4.1707783,4.063763481855858,4.126353
4.1656218,4.058502125844825,4.086158
4.150087,4.042176459159236,4.161391
4.2087135,4.103813411609735,4.077282
4.172955,4.065968007373158,4.179636
4.209691,4.10499839275144,4.0651755
4.2007856,4.095869341515936,4.14253
4.21201,4.107877291040495,4.1332927
4.1235204,4.013852444419172,4.0991607
4.2203264,4.116449532855768,4.0126853
4.1723614,4.065913642349187,4.096832
4.1543818,4.0470700187725015,4.0556335
4.1697483,4.063132094219327,4.1807656
4.127027,4.018076071224641,4.0878615
4.1998596,4.0954913077293895,4.0635242
4.1938667,4.088660415960476,4.1423454
4.1512876,4.044085962639656,4.1330514
4.2041097,4.0998518037959,4.14699
4.113882,4.004678911122028,4.1548176
4.1177244,4.0085920912679285,4.148345
4.1702867,4.064255187928211,4.1270328
4.13395,4.025843067327514,4.14096
4.1380644,4.030283931060694,4.067347
4.125229,4.016366771538742,4.0455747
4.181393,4.076126431347802,4.1161838
4.2191763,4.116303600021638,4.0956197
4.1102724,4.000594560056925,4.1020513
4.152072,4.044719921192154,4.103818
4.177038,4.071304437995423,4.112619
4.1896124,4.085054215742275,4.0968666
4.2515497,4.150140775134787,4.1015697
4.1520777,4.045007457199972,4.0709615
4.1594386,4.052818551834207,4.0775137
4.2623196,4.161681076744571,3.9942205
4.1215367,4.012995263619814,4.1921015
4.185313,4.08036585903028,4.0754538
4.2005153,4.096336858579889,4.102776
4.08405,3.973523417720571,4.134689
4.156275,4.0497660915134475,4.0047035
4.1400037,4.032351211353671,4.1072407
4.1310077,4.022888594656251,4.163341
4.153855,4.047579282196239,4.047496
4.0963235,3.9864942233543843,4.115032
4.09014,3.9799711876548827,4.1433034
4.1699805,4.063861736620311,4.106712
4.180784,4.07574738340918,4.138269
4.1642933,4.058746862981934,4.0680146
4.153096,4.04661910131108,4.1069584
4.112135,4.002318590821233,4.1139894
4.186183,4.081478692067321,4.131068
4.1441984,4.037612575513776,4.099404
4.1835976,4.078952388197649,4.093698
4.149679,4.042899445048533,4.1456766
4.1013665,3.99182780389674,4.131562
4.2031903,4.099770170694683,4.1410713
4.099106,3.9899796394165605,4.145018
4.146901,4.040134325157851,4.0816975
4.1058106,3.996655920695048,4.054466
4.1816955,4.077086546516512,4.0687046
4.2699466,4.1700713688042015,4.113391
4.1889257,4.084843984281179,4.08037
4.2017646,4.098392876796424,4.0633736
4.06665,3.9555495266686194,4.0490046
4.083042,3.9726318760076538,4.123038
4.0875506,3.977650865970645,4.125159
4.0869718,3.976803382684011,4.2011056
4.160146,4.054437891463749,4.070453
4.183775,4.079329672909807,4.1561546
4.1272187,4.019506452023052,4.1054325
4.1884074,4.084162274666596,4.1288347
4.2244716,4.122720922983717,3.9940248
4.063069,3.951989951194264,4.0856004
4.115159,4.006839146662969,4.1635356
4.125558,4.017293863231316,4.1458635
4.169224,4.063864553696476,4.10029
4.173179,4.068348056927789,4.1364446
4.1836667,4.079099426744506,4.078106
4.2248774,4.123298665508628,4.109443
4.081657,3.971653226413764,4.1345286
4.2022195,4.098595829273108,4.0933285
4.1166596,4.008742487814743,4.104944
4.1693497,4.064726963231806,3.973546
4.155524,4.0497713958029635,4.1724358
4.1209226,4.012834427470807,4.096941
4.0866523,3.977127297781408,4.1026173
4.259283,4.159462561248802,4.095392
4.1273017,4.019982779282145,4.061337
4.1888123,4.0850175397936255,4.003645
4.237611,4.136581204715185,4.0708504
4.0828547,3.972883754526265,4.056133
4.220442,4.118267048324924,4.076482
4.154343,4.048795086273458,4.048298
4.1783986,4.074189173581544,4.0407324
4.109718,4.001379726163577,4.024846
4.212192,4.109931859362405,4.0821967
4.199085,4.096009404689539,4.095117
4.080927,3.9712324665742926,4.075983
4.135335,4.028749034798238,4.062555
4.193701,4.08995937317377,4.142747
4.058327,3.947717998875305,4.1292505
4.2117867,4.1098401641938835,4.051306
4.1412287,4.035077449458186,4.139666
4.1646194,4.059510953025892,4.047615
4.134398,4.027973218704574,3.9725466
4.15896,4.053990392072592,4.1082087
4.1208377,4.013233329518698,4.126012
4.0926538,3.9836478141951375,4.095504
4.148658,4.043095273897052,4.122718
4.1287265,4.022073834727053,4.0714273
4.096222,3.9876799462363124,4.0819535
4.1613035,4.056165523128584,4.0188847
4.135521,4.029269379039761,4.1582127
4.1848617,4.081352335866541,4.1292167
4.101238,3.992931757296901,4.083551
4.1032786,3.9951656368211843,4.059279
4.2182317,4.11672358767828,4.180657
4.0867195,3.977310649701394,4.0634665
4.1432133,4.037633448082488,4.0344753
4.1636996,4.058930669154506,4.1266794
4.1426578,4.036829524906352,4.060942
4.1036687,3.9952873198199086,4.048576
4.146202,4.040598303545266,4.141845
4.1768203,4.072828469448723,4.0816636
4.0877647,3.9788097198470496,4.0853205
4.1051855,3.997230115637649,4.1192207
4.060171,3.9499095319770277,4.0569468
4.172827,4.068544836656656,4.117229
4.142768,4.036869957461022,4.091007
4.115799,4.008662999316584,4.073794
4.187804,4.084292927058414,4.074974
4.0951853,3.9868783341371454,4.0954614
4.146355,4.040683884581085,4.052719
4.165527,4.061033567239065,4.0269194
4.146938,4.041656835703179,4.11616
4.1026497,3.9950851702014916,4.111889
4.0854206,3.9765614081406966,4.066933
4.085165,3.9762275964021683,4.1578546
4.2411613,4.141508401487954,4.0960646
4.181019,4.077538185927551,4.202462
4.010798,3.89748167298967,4.0761
4.178685,4.075099044363014,4.071847
4.0614715,3.9511265511391684,4.193458
4.090714,3.982265102036763,4.0079603
4.099457,3.991573752835393,4.2239356
4.145821,4.040758946153801,4.084132
4.1994057,4.096998498542234,4.107939
4.1229157,4.016062844893895,4.110141
4.1375594,4.031799574906472,4.1378856
4.1416793,4.0363663883763365,4.1915026
