ABloss,Bobloss,Eveloss
9.729767,9.432113516726531,9.299008
9.529524,9.27296519104857,9.401119
9.376734,9.163100305653643,9.348943
9.264608,9.090908032725565,9.345684
9.230713,9.065265550336335,9.18759
8.984041,8.822571286989842,9.4387455
8.976011,8.828584023925941,9.443369
8.8296385,8.695941352983937,9.3106
8.863146,8.755205834342632,9.408348
8.782516,8.679369852237869,9.428224
8.77898,8.680424254445825,9.347435
8.821277,8.723758149601053,9.309515
8.804489,8.704629420943093,9.272282
8.82468,8.725417501700576,9.290361
8.824206,8.730475702439435,9.36623
8.761534,8.668628465093207,9.284622
8.73221,8.643473671574611,9.334477
8.657237,8.573129835887812,9.356701
8.715789,8.630942439194769,9.398541
8.691194,8.605744318221696,9.315501
8.665174,8.576941240753513,9.301337
8.67383,8.582103947352152,9.385864
8.650552,8.560756936611142,9.422172
8.655478,8.565477581694722,9.355921
8.60111,8.509545702196192,9.27182
8.666623,8.581486335373484,9.2967205
8.604861,8.51938503648853,9.382209
8.706146,8.62479838571744,9.455444
8.6532345,8.56904591654893,9.326154
8.604618,8.520836253941525,9.327695
8.545287,8.458225074457005,9.469522
8.635847,8.550583538133651,9.391493
8.584641,8.501400472712703,9.276459
8.549108,8.464650866400916,9.317503
8.5582905,8.473276084987447,9.428824
8.604588,8.523792918946128,9.4058695
8.575822,8.493341850873549,9.348839
8.591405,8.513016723503824,9.430037
8.612679,8.533208592794836,9.357794
8.511403,8.43015134515008,9.459791
8.583872,8.505453710036818,9.451448
8.511244,8.428270871401764,9.38092
8.538235,8.456624249636661,9.371637
8.589516,8.508003554248717,9.414383
8.56306,8.480851121537853,9.44635
8.542561,8.464888770424295,9.419916
8.616175,8.53908870293526,9.488999
8.5312805,8.451239285815973,9.449656
8.524369,8.445045085914899,9.382016
8.576719,8.495752891467419,9.376595
8.506703,8.424958637042437,9.489773
8.5420685,8.465185378794558,9.442147
8.534314,8.453030424832832,9.461245
8.490175,8.410396202816628,9.38562
8.511632,8.42894007160794,9.398148
8.506004,8.424830235133413,9.361412
8.439012,8.358513991639484,9.335863
8.537815,8.457727851520758,9.439964
8.515793,8.435690382029861,9.414379
8.500754,8.419903321191669,9.434851
8.528308,8.446596187946852,9.461102
8.45524,8.374539973505307,9.530201
8.497933,8.41940781607991,9.409477
8.495707,8.414765606808942,9.388048
8.496717,8.419658850645646,9.39926
8.44307,8.361470787785947,9.373329
8.46368,8.385086765454616,9.36052
8.467244,8.387112292693928,9.535055
8.409405,8.327604935970157,9.414032
8.407545,8.325839485623874,9.469108
8.424308,8.343581617751624,9.518545
8.448729,8.366041202098131,9.628357
8.563059,8.489096520643216,9.432361
8.483349,8.400526483659633,9.49691
8.359014,8.27689397521317,9.4456415
8.490252,8.411948869528715,9.511262
8.453187,8.374919203284662,9.386446
8.467638,8.390138336573727,9.495155
8.482839,8.404443238163367,9.487606
8.442192,8.365886199462693,9.492163
8.453073,8.374586133984849,9.510188
8.424323,8.347508298465982,9.39709
8.508918,8.433406710566487,9.490444
8.486235,8.408428332360927,9.412285
8.466618,8.387324054958299,9.445517
8.366955,8.285859414783772,9.463228
8.388202,8.3067648926517,9.492588
8.45091,8.372796128620394,9.394818
8.4761,8.395801949955057,9.266763
8.451104,8.373825217946433,9.512978
8.499967,8.425539385410957,9.488073
8.462205,8.386049063934479,9.443737
8.431494,8.351457180047873,9.525965
8.48176,8.400941586063709,9.449838
